"nz_points_total","nz_points_mixed","nz_points_opens","nz_points_womens","nz_qualify","scenario"
238,81,76,81,0,"Base"
231,75,75,81,0,"Base"
240,74,87,79,0,"Base"
224,71,77,76,0,"Base"
235,69,87,79,0,"Base"
239,76,76,87,1,"Base"
234,71,84,79,0,"Base"
224,71,74,79,0,"Base"
228,72,75,81,0,"Base"
226,71,74,81,0,"Base"
229,74,74,81,0,"Base"
234,71,84,79,0,"Base"
240,70,91,79,1,"Base"
231,75,72,84,0,"Base"
232,76,81,75,0,"Base"
232,74,74,84,0,"Base"
225,74,74,77,0,"Base"
220,69,74,77,0,"Base"
232,74,79,79,0,"Base"
239,76,84,79,1,"Base"
237,75,81,81,0,"Base"
224,70,79,75,0,"Base"
231,73,79,79,0,"Base"
229,75,75,79,0,"Base"
235,72,76,87,0,"Base"
232,70,81,81,0,"Base"
230,75,76,79,0,"Base"
228,73,76,79,0,"Base"
247,68,100,79,1,"Base"
230,77,76,77,0,"Base"
227,72,81,74,0,"Base"
232,79,76,77,0,"Base"
224,74,74,76,0,"Base"
237,72,81,84,0,"Base"
231,75,77,79,0,"Base"
224,72,76,76,0,"Base"
235,79,79,77,0,"Base"
253,74,95,84,1,"Base"
246,72,95,79,1,"Base"
221,68,76,77,0,"Base"
233,75,79,79,0,"Base"
230,70,79,81,0,"Base"
228,68,81,79,0,"Base"
252,81,84,87,1,"Base"
233,75,77,81,0,"Base"
234,68,87,79,0,"Base"
235,70,81,84,0,"Base"
237,72,84,81,0,"Base"
226,70,81,75,0,"Base"
245,77,87,81,1,"Base"
229,72,76,81,0,"Base"
229,74,76,79,0,"Base"
238,74,77,87,0,"Base"
223,68,76,79,0,"Base"
228,73,81,74,0,"Base"
225,74,75,76,0,"Base"
239,79,76,84,1,"Base"
231,75,77,79,0,"Base"
232,75,76,81,0,"Base"
236,68,84,84,0,"Base"
236,81,79,76,0,"Base"
233,76,76,81,1,"Base"
232,74,79,79,0,"Base"
234,71,84,79,0,"Base"
243,67,95,81,1,"Base"
232,76,79,77,0,"Base"
225,71,73,81,0,"Base"
225,70,81,74,0,"Base"
226,75,76,75,0,"Base"
235,73,81,81,0,"Base"
239,71,87,81,0,"Base"
221,68,76,77,0,"Base"
230,72,77,81,0,"Base"
221,71,76,74,0,"Base"
232,76,79,77,0,"Base"
234,74,79,81,0,"Base"
231,76,76,79,0,"Base"
232,75,76,81,0,"Base"
233,68,84,81,0,"Base"
234,75,75,84,0,"Base"
243,81,75,87,1,"Base"
231,72,75,84,0,"Base"
235,77,81,77,0,"Base"
238,77,84,77,0,"Base"
229,71,77,81,0,"Base"
234,77,76,81,0,"Base"
231,68,79,84,0,"Base"
236,71,84,81,0,"Base"
223,68,76,79,0,"Base"
228,71,76,81,0,"Base"
223,69,73,81,0,"Base"
232,72,79,81,0,"Base"
239,74,84,81,1,"Base"
230,73,76,81,0,"Base"
241,73,87,81,1,"Base"
224,71,76,77,0,"Base"
226,68,77,81,0,"Base"
239,75,87,77,0,"Base"
234,77,76,81,0,"Base"
232,75,76,81,0,"Base"
242,72,91,79,0,"Base"
223,67,77,79,0,"Base"
223,71,76,76,0,"Base"
226,68,81,77,0,"Base"
238,70,87,81,1,"Base"
237,72,84,81,0,"Base"
233,72,84,77,0,"Base"
230,70,76,84,0,"Base"
241,73,87,81,1,"Base"
241,75,87,79,0,"Base"
249,74,91,84,1,"Base"
226,72,77,77,0,"Base"
239,77,81,81,0,"Base"
221,73,75,73,0,"Base"
238,75,84,79,1,"Base"
235,75,79,81,0,"Base"
224,69,76,79,0,"Base"
244,76,91,77,0,"Base"
226,76,74,76,0,"Base"
230,72,79,79,0,"Base"
224,72,75,77,0,"Base"
239,79,76,84,1,"Base"
248,72,95,81,1,"Base"
228,75,74,79,0,"Base"
236,76,76,84,0,"Base"
240,74,87,79,1,"Base"
227,71,79,77,0,"Base"
232,77,76,79,0,"Base"
225,76,74,75,0,"Base"
220,67,74,79,0,"Base"
222,73,73,76,0,"Base"
227,76,74,77,0,"Base"
237,79,77,81,1,"Base"
225,71,73,81,0,"Base"
242,74,84,84,0,"Base"
240,75,84,81,1,"Base"
233,70,79,84,0,"Base"
229,77,76,76,0,"Base"
232,75,76,81,0,"Base"
243,77,87,79,1,"Base"
222,72,74,76,0,"Base"
233,72,87,74,0,"Base"
239,73,79,87,0,"Base"
235,72,87,76,0,"Base"
226,72,75,79,0,"Base"
231,71,81,79,0,"Base"
233,70,84,79,0,"Base"
227,76,74,77,0,"Base"
233,75,77,81,0,"Base"
231,67,87,77,0,"Base"
231,68,84,79,0,"Base"
243,75,87,81,1,"Base"
228,70,79,79,0,"Base"
217,68,72,77,0,"Base"
236,75,77,84,0,"Base"
231,75,75,81,0,"Base"
241,76,84,81,1,"Base"
238,75,84,79,1,"Base"
228,75,74,79,0,"Base"
231,73,81,77,0,"Base"
219,70,72,77,0,"Base"
228,72,77,79,0,"Base"
234,76,74,84,1,"Base"
230,75,74,81,0,"Base"
226,72,81,73,0,"Base"
244,74,95,75,1,"Base"
240,72,87,81,1,"Base"
232,75,76,81,0,"Base"
239,76,87,76,0,"Base"
225,73,76,76,0,"Base"
229,73,77,79,0,"Base"
230,75,76,79,0,"Base"
234,74,79,81,0,"Base"
224,72,76,76,0,"Base"
231,68,79,84,0,"Base"
225,67,79,79,0,"Base"
226,72,75,79,0,"Base"
231,73,81,77,0,"Base"
244,70,95,79,1,"Base"
232,74,79,79,0,"Base"
237,77,84,76,0,"Base"
238,73,84,81,0,"Base"
233,73,79,81,0,"Base"
231,70,84,77,0,"Base"
234,72,87,75,0,"Base"
225,71,77,77,0,"Base"
235,75,81,79,1,"Base"
235,72,84,79,0,"Base"
224,73,75,76,0,"Base"
233,76,76,81,0,"Base"
228,68,79,81,0,"Base"
225,72,77,76,0,"Base"
232,68,77,87,0,"Base"
233,73,81,79,0,"Base"
242,71,87,84,1,"Base"
232,74,77,81,0,"Base"
228,73,76,79,0,"Base"
231,77,75,79,0,"Base"
234,84,76,74,0,"Base"
232,70,81,81,0,"Base"
244,73,95,76,1,"Base"
226,71,76,79,0,"Base"
222,68,73,81,0,"Base"
228,72,77,79,0,"Base"
237,75,75,87,0,"Base"
222,70,76,76,0,"Base"
237,75,81,81,1,"Base"
227,73,75,79,0,"Base"
234,72,81,81,1,"Base"
239,71,91,77,0,"Base"
232,77,76,79,0,"Base"
219,68,74,77,0,"Base"
245,77,91,77,1,"Base"
230,72,79,79,0,"Base"
227,71,77,79,0,"Base"
226,73,79,74,0,"Base"
237,74,87,76,0,"Base"
235,77,77,81,0,"Base"
225,72,74,79,0,"Base"
223,71,76,76,0,"Base"
227,75,73,79,0,"Base"
235,73,81,81,0,"Base"
224,72,76,76,0,"Base"
231,77,77,77,0,"Base"
226,68,79,79,0,"Base"
228,75,77,76,0,"Base"
230,76,75,79,0,"Base"
225,70,79,76,0,"Base"
236,72,77,87,0,"Base"
233,75,79,79,0,"Base"
231,77,79,75,0,"Base"
238,75,84,79,1,"Base"
251,77,95,79,1,"Base"
233,74,75,84,0,"Base"
235,73,87,75,0,"Base"
256,77,95,84,1,"Base"
239,75,87,77,0,"Base"
233,73,79,81,0,"Base"
226,76,74,76,0,"Base"
229,73,77,79,0,"Base"
232,70,81,81,0,"Base"
225,72,76,77,0,"Base"
225,73,73,79,0,"Base"
228,74,75,79,0,"Base"
229,76,74,79,0,"Base"
223,75,74,74,0,"Base"
235,75,81,79,1,"Base"
234,76,79,79,0,"Base"
224,71,76,77,0,"Base"
244,77,91,76,0,"Base"
235,72,84,79,0,"Base"
226,72,75,79,0,"Base"
228,75,79,74,0,"Base"
225,70,76,79,0,"Base"
232,74,81,77,0,"Base"
228,74,75,79,0,"Base"
228,72,77,79,0,"Base"
229,76,76,77,0,"Base"
228,73,74,81,0,"Base"
231,71,76,84,0,"Base"
228,77,76,75,0,"Base"
215,68,71,76,0,"Base"
236,81,76,79,1,"Base"
233,75,79,79,0,"Base"
229,79,76,74,0,"Base"
242,79,84,79,0,"Base"
234,76,81,77,0,"Base"
236,81,76,79,0,"Base"
227,70,76,81,0,"Base"
224,71,74,79,0,"Base"
226,74,73,79,0,"Base"
225,71,75,79,0,"Base"
232,74,79,79,0,"Base"
228,76,76,76,0,"Base"
230,67,84,79,0,"Base"
232,74,79,79,0,"Base"
231,72,75,84,0,"Base"
238,84,75,79,0,"Base"
232,72,81,79,0,"Base"
224,74,74,76,0,"Base"
224,74,76,74,0,"Base"
238,76,81,81,0,"Base"
225,74,76,75,0,"Base"
236,74,81,81,0,"Base"
223,68,76,79,0,"Base"
224,73,72,79,0,"Base"
238,73,84,81,0,"Base"
226,72,77,77,0,"Base"
232,76,77,79,0,"Base"
235,75,81,79,0,"Base"
235,72,84,79,0,"Base"
235,73,81,81,0,"Base"
225,68,76,81,0,"Base"
229,76,76,77,0,"Base"
226,74,73,79,0,"Base"
226,73,76,77,0,"Base"
255,74,100,81,1,"Base"
225,74,76,75,0,"Base"
236,77,75,84,0,"Base"
216,67,75,74,0,"Base"
225,74,77,74,0,"Base"
233,73,79,81,0,"Base"
231,75,79,77,0,"Base"
234,71,84,79,0,"Base"
245,75,91,79,1,"Base"
241,81,76,84,1,"Base"
225,70,76,79,0,"Base"
245,71,87,87,1,"Base"
232,74,74,84,0,"Base"
242,70,95,77,0,"Base"
227,74,74,79,0,"Base"
228,72,77,79,0,"Base"
232,74,79,79,0,"Base"
243,73,91,79,1,"Base"
224,68,79,77,0,"Base"
252,84,87,81,1,"Base"
240,74,75,91,1,"Base"
232,76,75,81,0,"Base"
222,73,74,75,0,"Base"
237,72,84,81,0,"Base"
237,74,84,79,0,"Base"
233,74,75,84,0,"Base"
246,76,91,79,1,"Base"
235,73,81,81,1,"Base"
234,75,75,84,0,"Base"
230,73,81,76,0,"Base"
228,76,75,77,0,"Base"
233,76,76,81,0,"Base"
249,77,91,81,1,"Base"
241,81,79,81,0,"Base"
237,75,81,81,0,"Base"
238,74,87,77,0,"Base"
238,68,91,79,0,"Base"
244,76,81,87,1,"Base"
245,73,91,81,1,"Base"
228,73,76,79,0,"Base"
221,71,74,76,0,"Base"
229,75,75,79,0,"Base"
234,81,72,81,0,"Base"
242,72,91,79,1,"Base"
241,73,81,87,0,"Base"
240,68,91,81,0,"Base"
228,71,76,81,0,"Base"
232,72,81,79,0,"Base"
236,76,79,81,1,"Base"
238,73,84,81,1,"Base"
232,74,77,81,0,"Base"
248,74,95,79,1,"Base"
234,79,74,81,0,"Base"
234,74,79,81,0,"Base"
227,75,75,77,0,"Base"
230,73,81,76,0,"Base"
242,74,91,77,0,"Base"
226,71,74,81,0,"Base"
235,72,84,79,0,"Base"
226,71,76,79,0,"Base"
241,70,87,84,1,"Base"
250,79,95,76,1,"Base"
232,76,75,81,0,"Base"
237,74,87,76,1,"Base"
228,75,76,77,0,"Base"
229,74,76,79,0,"Base"
233,70,84,79,0,"Base"
229,74,79,76,0,"Base"
225,68,81,76,0,"Base"
225,70,76,79,0,"Base"
228,72,77,79,0,"Base"
235,75,81,79,0,"Base"
235,68,91,76,0,"Base"
226,69,81,76,0,"Base"
229,71,77,81,0,"Base"
226,71,74,81,0,"Base"
234,72,81,81,0,"Base"
230,73,76,81,0,"Base"
233,75,81,77,0,"Base"
224,72,76,76,0,"Base"
248,76,91,81,1,"Base"
227,72,76,79,0,"Base"
233,71,81,81,0,"Base"
232,79,76,77,0,"Base"
225,70,74,81,0,"Base"
222,70,75,77,0,"Base"
226,74,73,79,0,"Base"
242,76,79,87,0,"Base"
242,74,87,81,1,"Base"
239,81,77,81,1,"Base"
234,74,76,84,0,"Base"
233,73,79,81,0,"Base"
225,71,75,79,0,"Base"
233,73,87,73,0,"Base"
224,74,73,77,0,"Base"
236,76,79,81,0,"Base"
239,71,87,81,0,"Base"
225,68,76,81,0,"Base"
231,76,74,81,0,"Base"
227,72,76,79,0,"Base"
230,74,77,79,0,"Base"
227,75,75,77,0,"Base"
232,76,79,77,0,"Base"
220,68,75,77,0,"Base"
239,76,84,79,1,"Base"
233,71,81,81,0,"Base"
237,73,87,77,0,"Base"
230,72,81,77,0,"Base"
241,76,84,81,1,"Base"
240,74,87,79,1,"Base"
220,68,73,79,0,"Base"
231,71,81,79,0,"Base"
226,73,74,79,0,"Base"
225,72,76,77,0,"Base"
238,75,84,79,0,"Base"
235,77,79,79,0,"Base"
231,77,75,79,0,"Base"
225,69,75,81,0,"Base"
229,71,79,79,0,"Base"
234,74,79,81,0,"Base"
243,75,81,87,1,"Base"
239,75,87,77,1,"Base"
228,74,73,81,0,"Base"
220,72,72,76,0,"Base"
231,75,77,79,0,"Base"
229,79,74,76,0,"Base"
241,75,91,75,1,"Base"
228,71,76,81,0,"Base"
231,71,84,76,0,"Base"
227,72,74,81,0,"Base"
228,73,76,79,0,"Base"
233,77,72,84,0,"Base"
233,70,84,79,0,"Base"
228,75,76,77,0,"Base"
220,68,75,77,0,"Base"
232,72,79,81,0,"Base"
228,68,84,76,0,"Base"
232,81,74,77,0,"Base"
234,75,75,84,0,"Base"
227,77,74,76,0,"Base"
241,70,87,84,1,"Base"
231,75,77,79,0,"Base"
237,74,87,76,1,"Base"
225,71,79,75,0,"Base"
240,77,84,79,0,"Base"
226,73,74,79,0,"Base"
223,70,76,77,0,"Base"
226,73,74,79,0,"Base"
231,75,79,77,0,"Base"
223,68,76,79,0,"Base"
234,71,79,84,0,"Base"
226,68,77,81,0,"Base"
232,75,81,76,0,"Base"
240,75,84,81,1,"Base"
225,72,74,79,0,"Base"
221,72,74,75,0,"Base"
222,70,73,79,0,"Base"
232,77,76,79,0,"Base"
239,74,84,81,0,"Base"
236,75,77,84,0,"Base"
226,68,79,79,0,"Base"
234,75,75,84,0,"Base"
232,72,81,79,0,"Base"
229,77,76,76,0,"Base"
233,75,74,84,0,"Base"
242,74,87,81,1,"Base"
227,72,74,81,0,"Base"
244,72,91,81,1,"Base"
241,73,81,87,1,"Base"
226,77,74,75,0,"Base"
227,68,75,84,0,"Base"
227,74,76,77,0,"Base"
233,71,81,81,0,"Base"
226,74,75,77,0,"Base"
238,75,87,76,1,"Base"
231,75,75,81,0,"Base"
240,68,91,81,1,"Base"
251,75,95,81,1,"Base"
226,68,79,79,0,"Base"
241,73,91,77,1,"Base"
229,79,76,74,0,"Base"
228,75,74,79,0,"Base"
227,76,75,76,0,"Base"
240,77,84,79,0,"Base"
228,72,79,77,0,"Base"
230,74,79,77,0,"Base"
227,75,76,76,0,"Base"
240,72,87,81,0,"Base"
253,77,95,81,1,"Base"
235,72,84,79,0,"Base"
225,68,81,76,0,"Base"
227,76,75,76,0,"Base"
239,72,76,91,1,"Base"
227,74,76,77,0,"Base"
230,74,79,77,0,"Base"
232,74,79,79,0,"Base"
227,74,76,77,0,"Base"
247,71,100,76,1,"Base"
233,76,76,81,0,"Base"
239,79,76,84,0,"Base"
227,76,74,77,0,"Base"
231,75,77,79,0,"Base"
227,74,76,77,0,"Base"
239,74,84,81,1,"Base"
233,73,81,79,0,"Base"
229,74,79,76,0,"Base"
235,75,79,81,0,"Base"
226,68,81,77,0,"Base"
231,74,76,81,0,"Base"
226,70,77,79,0,"Base"
241,75,87,79,0,"Base"
233,79,75,79,0,"Base"
236,77,72,87,1,"Base"
229,73,75,81,0,"Base"
239,77,81,81,0,"Base"
239,73,87,79,0,"Base"
239,74,84,81,1,"Base"
229,75,75,79,0,"Base"
236,72,87,77,1,"Base"
228,74,77,77,0,"Base"
237,75,81,81,0,"Base"
230,71,75,84,0,"Base"
232,72,81,79,0,"Base"
235,72,84,79,0,"Base"
232,68,77,87,0,"Base"
221,73,72,76,0,"Base"
234,74,79,81,0,"Base"
235,79,79,77,0,"Base"
245,75,91,79,1,"Base"
227,72,74,81,0,"Base"
230,75,76,79,0,"Base"
230,70,81,79,0,"Base"
229,73,75,81,0,"Base"
224,68,79,77,0,"Base"
236,76,81,79,0,"Base"
229,75,75,79,0,"Base"
248,73,91,84,1,"Base"
224,69,79,76,0,"Base"
242,79,84,79,1,"Base"
230,72,79,79,0,"Base"
235,75,81,79,1,"Base"
238,72,87,79,1,"Base"
231,71,81,79,0,"Base"
222,71,76,75,0,"Base"
240,75,84,81,1,"Base"
224,73,74,77,0,"Base"
228,74,75,79,0,"Base"
234,74,81,79,0,"Base"
243,71,91,81,1,"Base"
231,73,79,79,0,"Base"
231,75,75,81,0,"Base"
241,73,87,81,1,"Base"
231,76,74,81,0,"Base"
238,74,87,77,0,"Base"
235,75,76,84,0,"Base"
221,68,72,81,0,"Base"
232,74,79,79,0,"Base"
241,75,87,79,1,"Base"
234,74,79,81,0,"Base"
232,73,75,84,0,"Base"
226,70,79,77,0,"Base"
241,75,87,79,1,"Base"
229,71,79,79,0,"Base"
229,75,81,73,0,"Base"
236,70,87,79,1,"Base"
226,70,75,81,0,"Base"
238,77,84,77,1,"Base"
226,75,76,75,0,"Base"
233,72,84,77,0,"Base"
230,68,81,81,0,"Base"
229,74,79,76,0,"Base"
229,74,79,76,0,"Base"
237,74,76,87,0,"Base"
227,70,81,76,0,"Base"
228,75,74,79,0,"Base"
226,71,74,81,0,"Base"
229,72,76,81,0,"Base"
232,72,81,79,0,"Base"
245,77,91,77,0,"Base"
234,74,79,81,0,"Base"
241,75,87,79,1,"Base"
242,76,87,79,1,"Base"
228,72,75,81,0,"Base"
220,68,75,77,0,"Base"
230,75,74,81,0,"Base"
237,74,87,76,0,"Base"
221,71,75,75,0,"Base"
236,72,87,77,0,"Base"
234,74,76,84,0,"Base"
229,71,79,79,0,"Base"
225,72,77,76,0,"Base"
224,72,75,77,0,"Base"
231,74,76,81,0,"Base"
227,72,76,79,0,"Base"
230,77,76,77,0,"Base"
252,76,95,81,1,"Base"
236,74,81,81,0,"Base"
238,81,76,81,0,"Base"
232,77,76,79,0,"Base"
225,75,74,76,0,"Base"
247,79,91,77,1,"Base"
239,71,87,81,1,"Base"
228,73,76,79,0,"Base"
235,72,87,76,0,"Base"
237,79,77,81,0,"Base"
232,79,74,79,0,"Base"
232,77,76,79,0,"Base"
230,75,76,79,0,"Base"
224,72,76,76,0,"Base"
231,75,77,79,0,"Base"
233,73,81,79,0,"Base"
228,69,75,84,0,"Base"
225,73,76,76,0,"Base"
227,75,76,76,0,"Base"
249,75,95,79,1,"Base"
241,76,84,81,1,"Base"
224,68,72,84,0,"Base"
229,74,76,79,0,"Base"
225,73,76,76,0,"Base"
227,72,76,79,0,"Base"
236,68,87,81,0,"Base"
229,74,76,79,0,"Base"
234,68,79,87,0,"Base"
237,72,81,84,1,"Base"
228,76,76,76,0,"Base"
233,77,75,81,0,"Base"
243,76,91,76,1,"Base"
232,75,76,81,0,"Base"
228,75,72,81,0,"Base"
234,79,76,79,0,"Base"
225,68,76,81,0,"Base"
224,73,72,79,0,"Base"
236,76,76,84,0,"Base"
236,74,81,81,0,"Base"
229,73,75,81,0,"Base"
229,72,76,81,0,"Base"
220,68,77,75,0,"Base"
221,70,74,77,0,"Base"
227,71,77,79,0,"Base"
231,73,79,79,0,"Base"
229,69,79,81,0,"Base"
226,72,75,79,0,"Base"
238,73,84,81,0,"Base"
234,79,76,79,0,"Base"
230,70,79,81,0,"Base"
228,77,74,77,0,"Base"
225,71,75,79,0,"Base"
235,73,87,75,0,"Base"
239,76,84,79,0,"Base"
228,68,81,79,0,"Base"
231,75,79,77,0,"Base"
227,73,73,81,0,"Base"
230,76,75,79,0,"Base"
235,72,84,79,1,"Base"
222,72,74,76,0,"Base"
228,75,76,77,0,"Base"
223,72,75,76,0,"Base"
228,77,74,77,0,"Base"
229,76,77,76,0,"Base"
223,70,76,77,0,"Base"
228,75,72,81,0,"Base"
224,75,75,74,0,"Base"
235,77,79,79,0,"Base"
234,73,84,77,1,"Base"
239,74,84,81,1,"Base"
239,77,81,81,1,"Base"
223,73,76,74,0,"Base"
220,72,74,74,0,"Base"
233,74,75,84,0,"Base"
230,74,75,81,0,"Base"
236,76,84,76,0,"Base"
225,68,76,81,0,"Base"
230,70,81,79,0,"Base"
222,71,74,77,0,"Base"
239,76,87,76,1,"Base"
240,74,87,79,1,"Base"
241,77,87,77,0,"Base"
227,71,77,79,0,"Base"
225,73,73,79,0,"Base"
237,77,81,79,0,"Base"
226,75,77,74,0,"Base"
227,74,74,79,0,"Base"
226,74,76,76,0,"Base"
226,68,77,81,0,"Base"
224,74,74,76,0,"Base"
225,72,77,76,0,"Base"
226,68,79,79,0,"Base"
231,71,76,84,0,"Base"
234,76,79,79,0,"Base"
231,71,79,81,0,"Base"
234,74,81,79,0,"Base"
241,73,77,91,0,"Base"
235,71,87,77,0,"Base"
229,69,81,79,0,"Base"
231,75,75,81,0,"Base"
236,70,79,87,0,"Base"
239,74,84,81,1,"Base"
239,76,87,76,0,"Base"
220,72,74,74,0,"Base"
233,72,84,77,0,"Base"
230,72,77,81,0,"Base"
235,74,77,84,0,"Base"
230,70,79,81,0,"Base"
220,67,74,79,0,"Base"
235,73,81,81,0,"Base"
246,72,95,79,1,"Base"
234,75,75,84,0,"Base"
231,74,76,81,0,"Base"
227,74,74,79,0,"Base"
234,77,81,76,0,"Base"
224,74,74,76,0,"Base"
236,76,81,79,0,"Base"
239,79,81,79,0,"Base"
226,71,76,79,0,"Base"
224,68,75,81,0,"Base"
232,74,79,79,0,"Base"
226,71,76,79,0,"Base"
224,68,79,77,0,"Base"
231,74,76,81,0,"Base"
228,68,76,84,0,"Base"
231,76,76,79,0,"Base"
233,79,75,79,0,"Base"
248,77,87,84,1,"Base"
221,68,74,79,0,"Base"
235,73,81,81,0,"Base"
227,74,74,79,0,"Base"
229,72,76,81,0,"Base"
238,71,91,76,0,"Base"
228,70,79,79,0,"Base"
230,75,74,81,0,"Base"
225,70,74,81,0,"Base"
241,70,84,87,1,"Base"
231,77,75,79,0,"Base"
233,81,75,77,0,"Base"
242,76,87,79,0,"Base"
226,74,76,76,0,"Base"
230,77,76,77,0,"Base"
232,75,76,81,0,"Base"
237,79,81,77,0,"Base"
228,72,79,77,0,"Base"
238,75,76,87,0,"Base"
229,74,76,79,0,"Base"
226,70,79,77,0,"Base"
230,74,77,79,0,"Base"
233,77,79,77,0,"Base"
226,71,74,81,0,"Base"
233,73,81,79,0,"Base"
231,68,84,79,0,"Base"
229,77,75,77,0,"Base"
246,75,87,84,1,"Base"
226,69,76,81,0,"Base"
223,67,79,77,0,"Base"
231,71,84,76,0,"Base"
225,70,76,79,0,"Base"
242,79,84,79,0,"Base"
243,75,87,81,1,"Base"
233,75,79,79,0,"Base"
223,70,77,76,0,"Base"
235,72,79,84,0,"Base"
231,75,77,79,0,"Base"
219,68,77,74,0,"Base"
236,74,75,87,0,"Base"
228,70,77,81,0,"Base"
242,77,84,81,1,"Base"
230,79,75,76,0,"Base"
235,72,84,79,0,"Base"
236,71,81,84,0,"Base"
244,76,87,81,1,"Base"
224,67,81,76,0,"Base"
227,74,76,77,0,"Base"
226,71,76,79,0,"Base"
221,68,76,77,0,"Base"
224,67,76,81,0,"Base"
226,70,75,81,0,"Base"
231,76,76,79,0,"Base"
233,73,79,81,0,"Base"
224,68,77,79,0,"Base"
234,74,81,79,0,"Base"
227,72,79,76,0,"Base"
240,74,87,79,0,"Base"
227,75,76,76,0,"Base"
239,77,81,81,0,"Base"
228,74,79,75,0,"Base"
233,73,81,79,0,"Base"
227,76,75,76,0,"Base"
227,73,75,79,0,"Base"
240,77,87,76,1,"Base"
229,73,75,81,0,"Base"
226,72,77,77,0,"Base"
234,71,84,79,0,"Base"
224,68,79,77,0,"Base"
227,72,79,76,0,"Base"
236,75,84,77,0,"Base"
235,77,81,77,0,"Base"
228,74,75,79,0,"Base"
229,74,76,79,0,"Base"
236,71,84,81,0,"Base"
220,68,76,76,0,"Base"
228,70,77,81,0,"Base"
234,81,74,79,0,"Base"
234,74,81,79,0,"Base"
247,71,95,81,1,"Base"
231,73,79,79,0,"Base"
228,75,76,77,0,"Base"
226,73,74,79,0,"Base"
231,75,75,81,0,"Base"
226,72,75,79,0,"Base"
228,73,74,81,0,"Base"
241,75,87,79,1,"Base"
227,75,75,77,0,"Base"
225,68,76,81,0,"Base"
222,67,76,79,0,"Base"
242,70,91,81,1,"Base"
228,75,76,77,0,"Base"
221,67,75,79,0,"Base"
235,75,79,81,0,"Base"
229,79,76,74,0,"Base"
232,73,84,75,0,"Base"
226,73,76,77,0,"Base"
225,73,76,76,0,"Base"
219,68,74,77,0,"Base"
244,72,91,81,1,"Base"
237,74,79,84,0,"Base"
239,73,87,79,0,"Base"
231,76,76,79,0,"Base"
234,76,77,81,0,"Base"
238,73,81,84,1,"Base"
226,68,79,79,0,"Base"
228,73,76,79,0,"Base"
224,72,76,76,0,"Base"
245,75,91,79,0,"Base"
246,74,95,77,1,"Base"
222,68,75,79,0,"Base"
225,70,79,76,0,"Base"
234,74,76,84,0,"Base"
234,74,76,84,0,"Base"
238,75,87,76,0,"Base"
226,70,79,77,0,"Base"
237,79,79,79,0,"Base"
238,75,87,76,1,"Base"
227,72,76,79,0,"Base"
229,71,77,81,0,"Base"
238,75,87,76,1,"Base"
232,75,81,76,0,"Base"
233,73,79,81,0,"Base"
240,77,84,79,0,"Base"
228,74,75,79,0,"Base"
238,75,84,79,1,"Base"
224,71,74,79,0,"Base"
229,73,75,81,0,"Base"
231,79,76,76,0,"Base"
258,76,95,87,1,"Base"
222,71,74,77,0,"Base"
219,68,74,77,0,"Base"
226,72,75,79,0,"Base"
238,77,77,84,0,"Base"
225,70,76,79,0,"Base"
225,72,76,77,0,"Base"
230,75,76,79,0,"Base"
239,76,76,87,1,"Base"
228,72,77,79,0,"Base"
226,72,75,79,0,"Base"
234,74,81,79,0,"Base"
227,71,75,81,0,"Base"
239,71,87,81,1,"Base"
235,79,77,79,0,"Base"
234,74,81,79,0,"Base"
232,74,77,81,0,"Base"
229,74,74,81,0,"Base"
224,73,75,76,0,"Base"
239,75,87,77,0,"Base"
225,74,75,76,0,"Base"
245,69,95,81,1,"Base"
224,73,74,77,0,"Base"
235,72,87,76,0,"Base"
221,72,72,77,0,"Base"
227,70,76,81,0,"Base"
229,74,76,79,0,"Base"
231,73,79,79,0,"Base"
226,68,81,77,0,"Base"
239,74,84,81,0,"Base"
233,76,76,81,0,"Base"
226,75,74,77,0,"Base"
231,76,79,76,0,"Base"
235,72,84,79,0,"Base"
234,74,84,76,1,"Base"
230,76,75,79,0,"Base"
232,72,79,81,0,"Base"
227,72,76,79,0,"Base"
228,68,81,79,0,"Base"
232,71,84,77,0,"Base"
229,71,79,79,0,"Base"
238,73,84,81,0,"Base"
241,70,87,84,1,"Base"
218,70,74,74,0,"Base"
226,72,75,79,0,"Base"
232,69,84,79,0,"Base"
238,73,84,81,1,"Base"
230,70,81,79,0,"Base"
229,74,74,81,0,"Base"
233,72,84,77,0,"Base"
229,74,76,79,0,"Base"
224,73,75,76,0,"Base"
229,73,79,77,0,"Base"
230,73,76,81,0,"Base"
225,67,74,84,0,"Base"
232,75,81,76,0,"Base"
237,77,79,81,0,"Base"
228,75,76,77,0,"Base"
223,75,74,74,0,"Base"
239,81,79,79,0,"Base"
239,81,79,79,1,"Base"
237,71,87,79,1,"Base"
240,72,87,81,0,"Base"
240,77,79,84,0,"Base"
228,72,77,79,0,"Base"
238,74,87,77,0,"Base"
223,68,74,81,0,"Base"
234,73,84,77,0,"Base"
229,73,77,79,0,"Base"
230,68,81,81,0,"Base"
225,75,76,74,0,"Base"
214,67,70,77,0,"Base"
238,77,84,77,0,"Base"
230,68,81,81,0,"Base"
221,67,75,79,0,"Base"
226,74,73,79,0,"Base"
236,76,84,76,0,"Base"
226,72,75,79,0,"Base"
228,72,77,79,0,"Base"
225,67,81,77,0,"Base"
228,75,74,79,0,"Base"
229,75,75,79,0,"Base"
226,72,75,79,0,"Base"
